route_band,cabin,pax_count,region,origin_region,total_duration,booking_month,stop_type,airline,total_legs,booking_dayofweek,lead_time_days,loyalty_members,destination,origin_city,city,home_region,booking_year,trip_type,payment_method,origin,nationality,airline_name,gender
0,1,4,5,4,422,2,0,27,1,5,96,1,46,60,41,5,2019,1,3,18,13,30,0
1,1,1,8,5,459,10,1,15,2,0,38,0,22,41,22,5,2018,2,1,46,22,18,1
0,0,1,7,5,878,2,1,17,2,1,21,0,57,41,49,5,2024,2,0,46,2,19,0
2,1,5,5,5,98,9,1,27,1,3,83,1,7,41,47,5,2016,1,3,46,9,30,1
3,1,2,1,5,1614,7,1,27,2,2,93,0,36,41,79,5,2023,2,4,46,28,30,0
0,1,2,4,5,334,3,1,28,1,5,70,0,53,41,48,4,2019,1,2,46,22,31,0
3,0,3,3,5,1234,8,0,27,3,2,12,0,64,41,11,5,2019,0,1,46,2,30,1
1,0,5,8,5,302,2,1,8,1,5,13,1,73,41,70,8,2019,1,1,46,14,9,1
1,1,1,5,8,191,8,1,18,1,3,16,1,6,58,0,5,2023,1,5,24,3,1,0
0,1,3,7,5,323,6,1,46,1,5,1,1,32,41,26,7,2016,1,3,46,15,48,0
0,1,2,0,5,877,3,1,45,3,5,66,0,2,68,3,5,2023,0,3,71,2,42,1
3,0,4,1,5,604,8,0,2,1,0,20,3,80,23,77,1,2024,1,2,26,28,2,0
0,1,1,4,5,943,2,1,16,2,0,18,0,4,41,5,4,2020,2,3,46,31,41,0
0,2,1,1,8,793,8,1,1,2,0,12,0,63,19,18,1,2025,2,0,20,14,7,1
0,1,2,8,4,1160,5,1,4,2,5,15,1,17,25,39,8,2025,2,5,30,13,5,1
0,3,3,4,5,907,3,1,27,2,1,39,1,52,41,46,5,2025,2,4,46,5,30,1
2,0,2,5,5,123,10,1,18,1,2,33,0,71,41,68,5,2019,1,1,46,31,1,1
1,1,2,6,5,206,9,1,55,1,6,46,0,34,41,29,5,2021,1,2,46,9,55,0
0,1,2,4,5,691,7,0,27,2,5,75,0,8,41,9,5,2017,2,1,46,28,30,0
1,1,1,8,5,271,11,0,45,1,5,89,0,48,41,43,5,2025,1,5,46,3,42,1
1,1,6,8,5,226,5,1,45,1,0,61,4,38,41,31,5,2022,1,4,46,31,42,0
0,1,2,7,5,759,6,1,54,2,3,137,0,11,41,8,5,2017,2,5,46,2,34,1
0,1,3,2,6,459,9,0,17,1,1,96,0,75,57,72,5,2021,1,3,61,19,19,0
2,2,2,5,5,208,10,1,18,2,3,31,0,6,41,0,5,2018,2,3,46,30,1,0
0,0,2,0,5,730,2,0,54,2,4,44,0,21,50,16,5,2018,0,1,55,27,34,1
1,1,4,8,5,476,11,0,4,2,6,2,2,17,41,39,8,2019,2,1,46,28,5,1
2,2,2,5,5,95,1,1,27,1,1,21,2,55,41,50,5,2025,1,5,46,31,30,0
0,1,1,4,5,794,5,0,3,2,0,59,1,18,63,60,4,2024,2,3,68,30,4,0
1,1,1,8,5,295,11,1,27,1,0,40,1,73,41,70,5,2025,1,2,46,34,30,1
1,1,2,8,5,385,4,1,4,2,1,13,1,51,41,17,8,2021,2,3,46,9,5,1
0,1,3,7,5,624,7,0,18,2,1,9,1,72,41,71,5,2020,2,5,46,31,1,0
0,1,2,7,5,688,6,1,40,2,0,104,1,57,41,49,5,2023,2,5,46,31,39,0
1,1,1,8,5,633,2,1,37,2,3,21,1,38,41,31,8,2022,2,4,46,31,35,1
2,1,2,5,5,68,10,1,45,1,6,32,1,55,41,50,5,2020,1,2,46,2,42,1
3,1,5,3,5,985,5,1,27,2,0,73,2,64,41,11,5,2018,2,1,46,31,30,0
0,1,5,0,5,313,4,1,15,1,4,20,2,50,41,42,5,2023,1,3,46,20,18,0
0,0,3,4,5,460,9,1,20,1,4,35,0,4,47,5,5,2021,1,4,7,22,21,1
1,0,2,8,5,217,12,1,37,1,5,16,1,43,41,37,8,2023,1,3,46,31,35,1
0,3,4,6,0,290,12,1,30,1,3,43,2,16,56,15,6,2022,1,0,60,10,33,0
0,1,4,4,5,804,6,0,17,2,4,86,3,59,41,52,5,2018,2,2,46,5,19,0
0,3,2,0,5,813,6,1,42,2,6,64,0,42,41,36,0,2022,2,1,46,28,44,1
1,0,4,8,5,456,4,0,18,2,2,62,0,51,41,17,5,2018,2,1,46,25,1,1
3,1,3,3,5,869,1,0,18,3,2,18,0,67,0,67,5,2019,0,1,6,30,1,1
1,1,1,6,5,196,3,1,40,1,5,21,0,77,55,75,5,2022,1,1,54,9,39,0
0,1,1,0,5,1291,8,1,55,3,3,10,0,23,41,21,5,2017,0,5,46,9,55,1
1,0,4,8,5,491,9,1,20,2,5,58,1,17,41,39,5,2018,2,3,46,28,21,1
3,1,2,1,5,778,2,1,27,1,0,2,0,41,41,59,5,2025,1,4,46,2,30,1
0,3,5,3,8,735,10,1,33,2,5,17,2,37,19,66,3,2024,2,1,20,3,12,0
1,1,3,8,5,381,6,0,43,2,6,75,0,17,41,39,8,2023,2,1,46,28,45,0
1,3,2,8,5,289,6,1,54,1,1,4,0,51,41,17,5,2023,1,3,46,9,34,1
2,1,1,5,5,984,7,1,45,2,3,85,0,40,41,35,5,2019,0,3,46,2,42,1
1,0,2,8,5,238,12,1,27,1,3,41,0,24,41,58,5,2022,1,1,46,28,30,1
1,3,1,8,5,768,3,1,17,3,4,91,0,14,50,54,5,2025,0,4,55,28,19,1
0,0,5,4,5,359,10,1,27,1,2,19,2,18,41,60,5,2024,1,3,46,2,30,0
1,1,2,8,5,207,9,1,45,1,1,76,1,73,41,70,5,2023,1,5,46,34,42,0
0,2,1,7,5,1298,9,1,46,3,3,64,1,11,41,8,7,2022,0,2,46,30,48,0
0,3,3,4,5,680,9,1,6,2,3,26,0,49,41,44,4,2017,2,0,46,9,22,1
0,3,1,4,5,823,1,1,47,2,5,33,1,59,41,52,4,2018,2,3,46,37,49,0
1,1,4,8,5,246,8,1,37,1,5,25,0,66,41,62,8,2021,1,3,46,31,35,0
0,1,6,4,5,401,8,1,27,1,3,31,2,30,50,25,5,2019,1,2,55,9,30,1
0,1,1,8,7,452,11,1,46,1,5,66,1,66,40,62,7,2018,1,0,45,24,48,1
2,2,2,5,5,63,1,1,54,1,6,23,1,54,41,55,5,2022,1,3,46,22,34,0
1,1,1,8,5,528,11,1,13,2,0,24,0,20,41,19,5,2016,2,1,46,31,16,0
0,3,6,4,5,433,10,1,6,1,1,69,1,53,41,48,4,2024,1,0,46,28,22,1
1,3,5,8,5,457,5,0,45,2,1,41,0,20,41,19,5,2017,2,2,46,22,42,0
3,1,1,1,5,1669,5,1,54,2,3,72,1,80,55,77,5,2019,2,0,54,31,34,1
0,0,2,1,8,346,11,1,4,1,6,54,0,80,62,77,8,2025,1,5,66,29,5,0
0,1,2,4,5,457,9,1,55,1,3,7,1,4,35,5,5,2019,1,4,40,28,55,1
0,1,3,0,5,456,1,1,17,1,1,16,1,44,41,38,5,2025,1,3,46,22,19,1
3,3,3,3,5,926,8,1,54,2,5,74,0,33,41,28,5,2016,2,2,46,31,34,0
0,0,3,5,4,959,4,1,53,2,6,56,1,40,32,35,4,2023,2,4,39,33,54,1
1,1,1,8,5,313,6,1,27,1,4,5,1,24,41,58,5,2017,1,1,46,28,30,0
0,1,4,5,4,703,3,0,16,2,0,42,0,25,44,20,4,2020,2,1,49,31,41,1
0,1,2,7,6,817,11,1,38,2,0,35,0,57,74,49,7,2021,2,4,76,35,37,0
1,1,1,6,4,1189,12,1,41,3,6,26,1,10,48,7,6,2017,0,1,53,17,40,1
1,1,3,8,5,643,2,0,43,2,1,30,0,51,41,17,8,2024,0,3,46,9,45,1
0,1,1,4,5,1202,12,0,17,3,0,73,0,4,41,5,5,2020,0,1,46,17,19,1
1,1,2,8,5,474,2,1,40,2,6,68,0,66,23,62,5,2019,2,3,26,34,39,1
2,3,1,5,5,65,6,0,40,1,6,23,0,26,41,23,5,2021,1,3,46,2,39,1
2,0,3,5,5,65,2,1,20,1,5,29,0,6,55,0,5,2023,1,4,54,9,21,1
3,1,2,5,2,874,1,1,40,1,6,67,0,26,2,23,5,2018,1,0,1,2,39,0
3,1,3,2,5,951,4,1,55,1,1,41,0,65,50,61,5,2022,1,3,55,30,55,1
1,1,2,8,5,1045,3,1,4,3,3,9,0,58,41,53,8,2023,0,3,46,25,5,0
0,1,1,4,5,905,11,1,27,2,4,3,0,8,41,9,5,2018,2,4,46,28,30,1
3,1,1,2,5,1805,5,1,51,2,6,6,1,56,20,51,2,2017,2,1,25,22,52,1
3,3,4,3,5,862,3,1,40,2,4,59,1,64,41,11,5,2022,0,5,46,22,39,0
1,1,1,8,5,504,5,1,4,2,0,64,0,14,41,54,8,2022,2,3,46,30,5,1
1,1,5,6,5,171,1,1,30,1,1,77,2,28,41,80,6,2018,1,5,46,19,33,0
0,0,1,0,0,608,9,0,14,2,0,35,0,21,38,16,0,2019,0,1,44,32,17,1
1,1,2,8,5,582,4,1,4,2,3,61,0,24,41,58,8,2024,0,1,46,31,5,0
1,1,2,6,5,351,5,0,15,2,2,64,0,61,41,57,5,2015,2,2,46,16,18,1
0,1,5,7,5,380,4,1,17,1,1,16,2,19,41,34,5,2022,1,1,46,28,19,1
1,1,3,8,5,579,7,1,20,2,3,5,0,73,41,70,5,2015,2,4,46,22,21,1
0,1,3,0,5,814,10,1,42,2,2,29,1,0,41,1,0,2023,2,3,46,22,44,0
1,1,3,8,5,407,4,1,40,2,0,15,0,66,35,62,5,2024,2,5,40,22,39,0
1,1,3,6,5,485,11,1,18,2,6,132,0,10,41,7,5,2023,2,5,46,22,1,0
0,1,2,4,5,306,10,0,27,1,4,13,1,4,41,5,5,2025,1,0,46,28,30,0
1,1,1,8,5,271,8,1,37,1,3,80,1,58,41,53,8,2015,1,3,46,30,35,1
0,1,5,7,5,375,9,1,18,1,1,28,2,19,41,34,5,2024,1,1,46,36,1,1
0,1,2,7,5,737,9,0,31,2,2,102,0,11,41,8,7,2017,2,3,46,15,32,1
0,1,2,8,2,762,9,0,50,2,0,36,1,20,2,19,8,2017,2,2,1,1,46,1
3,1,2,2,5,1849,12,1,27,2,5,23,0,13,41,14,5,2024,2,3,46,31,30,1
0,1,4,0,5,415,8,1,18,1,6,130,0,2,68,3,5,2020,1,4,71,20,1,0
0,1,3,4,5,819,9,1,27,2,5,15,0,5,41,6,5,2025,2,5,46,33,30,0
0,1,5,0,7,1028,4,1,19,3,6,22,3,50,34,42,7,2021,0,5,19,36,20,1
0,1,1,7,5,833,6,1,54,2,4,41,0,57,41,49,5,2022,2,3,46,30,34,0
1,1,2,6,5,460,11,1,17,2,0,79,0,61,55,57,5,2023,2,2,54,28,19,0
3,1,1,3,5,837,10,1,18,2,5,29,0,78,50,73,5,2023,0,2,55,28,1,1
3,0,1,2,5,878,1,1,27,1,1,61,0,56,41,51,5,2024,1,3,46,28,30,0
0,1,3,0,8,827,6,1,14,2,3,49,0,0,53,1,0,2019,2,3,58,27,17,0
0,1,2,3,7,320,11,0,38,1,4,57,1,67,40,67,7,2020,1,3,45,15,37,1
0,2,3,3,3,388,11,1,24,1,3,71,1,62,66,76,3,2021,1,4,37,21,29,0
1,2,2,8,5,861,10,0,18,3,6,46,1,58,68,53,5,2018,0,3,71,3,1,1
1,2,3,6,5,451,11,1,15,2,5,38,1,28,41,80,5,2015,0,4,46,22,18,0
2,2,1,5,5,159,6,1,18,2,1,8,0,25,41,20,5,2017,2,5,46,31,1,1
3,1,2,2,5,1569,11,1,27,2,0,6,1,75,41,72,5,2025,2,5,46,31,30,0
0,2,3,1,4,718,8,1,29,2,4,3,0,41,32,59,4,2024,2,4,39,0,47,0
0,1,2,4,5,781,10,1,7,2,5,9,0,53,41,48,4,2024,2,4,46,5,10,0
0,0,2,4,5,347,9,1,45,1,5,74,0,81,50,81,5,2016,1,5,55,17,42,1
0,1,5,0,5,348,4,1,27,1,2,45,3,60,41,56,5,2022,1,1,46,9,30,0
1,3,2,8,5,281,7,1,37,1,3,4,1,38,41,31,8,2024,1,0,46,30,35,0
2,1,3,5,5,164,3,1,18,2,6,40,1,6,41,0,5,2018,2,3,46,2,1,1
1,1,3,8,5,399,8,1,20,2,3,3,2,12,41,13,5,2023,2,2,46,2,21,1
0,1,5,4,5,894,10,1,54,2,1,52,2,29,20,64,5,2025,2,4,25,5,34,1
1,1,2,8,5,193,12,0,20,1,2,31,0,73,41,70,5,2019,1,3,46,34,21,1
3,1,3,2,5,882,4,0,27,1,2,95,0,1,41,2,5,2021,1,3,46,2,30,1
0,0,3,4,5,721,2,1,15,2,3,28,0,69,41,33,5,2019,2,1,46,33,18,1
0,2,1,6,1,703,8,1,48,2,4,46,0,74,79,69,1,2025,2,4,36,35,50,1
1,1,1,6,5,287,10,1,32,2,4,32,1,3,41,4,6,2025,2,2,46,8,15,0
0,1,3,6,7,579,7,1,38,2,0,4,1,74,49,69,7,2020,2,2,57,36,37,1
0,2,3,7,5,1166,11,1,20,3,4,6,0,11,47,8,5,2025,0,3,7,9,21,0
1,1,1,8,5,315,3,0,45,1,4,81,1,17,50,39,5,2018,1,0,55,28,42,0
0,1,3,4,8,1034,2,1,35,2,1,6,0,79,17,78,4,2016,2,1,51,5,8,0
1,1,3,8,5,600,8,0,4,2,4,35,0,17,41,39,8,2021,2,3,46,22,5,1
0,1,1,1,8,762,8,1,0,2,6,96,0,31,13,65,8,2021,0,0,12,29,24,1
3,1,6,3,5,535,1,1,55,1,3,34,2,33,41,28,5,2016,1,3,46,7,55,0
1,1,2,8,5,288,1,1,18,1,0,36,1,14,68,54,5,2025,1,0,71,22,1,1
0,1,3,0,5,732,6,1,42,2,4,3,0,42,41,36,0,2017,2,1,46,30,44,0
0,3,3,7,5,716,7,1,19,2,1,15,1,11,41,8,7,2019,2,1,46,31,20,1
0,1,4,4,5,412,4,1,27,2,5,34,1,53,41,48,5,2024,0,2,46,2,30,0
2,3,4,5,5,185,4,1,27,2,2,13,1,54,41,55,5,2020,2,2,46,31,30,0
1,0,2,4,6,202,5,1,53,1,2,17,0,79,12,78,4,2025,1,4,9,8,54,1
0,3,4,8,4,439,10,0,8,1,4,101,1,22,78,22,8,2024,1,3,79,34,9,1
1,1,3,8,5,874,8,1,27,3,6,74,2,58,41,53,5,2022,0,3,46,22,30,0
0,3,5,6,0,389,8,0,42,1,6,111,0,34,16,29,0,2019,1,2,21,20,44,1
3,1,2,3,5,867,3,1,27,2,3,62,1,33,41,28,5,2023,2,4,46,31,30,0
1,1,2,8,5,375,4,1,54,2,4,42,1,38,41,31,5,2019,2,1,46,28,34,0
0,3,2,8,4,1351,12,1,7,3,3,46,0,20,6,19,4,2021,0,1,5,12,10,0
1,1,1,6,5,322,7,1,32,2,1,70,0,10,41,7,6,2022,2,3,46,9,15,0
1,0,2,8,5,467,9,0,15,2,3,18,0,66,41,62,5,2023,2,1,46,9,18,0
3,3,1,2,5,1606,3,0,27,2,6,10,0,13,41,14,5,2025,2,5,46,2,30,1
1,1,3,6,5,314,3,0,45,2,5,25,1,9,20,12,5,2019,2,5,25,16,42,1
0,0,3,0,5,837,12,1,55,2,1,61,1,50,41,42,5,2018,2,4,46,20,55,1
0,1,4,7,1,699,6,1,5,2,2,89,2,32,77,26,7,2023,2,5,80,6,6,0
1,3,1,8,5,303,3,1,37,1,4,70,0,58,68,53,8,2025,1,4,71,28,35,0
2,0,2,8,8,513,5,1,49,2,4,48,0,73,43,70,8,2017,0,4,48,14,53,1
1,0,2,8,5,501,2,1,55,2,1,43,2,51,63,17,5,2019,2,1,68,28,55,0
0,1,1,4,5,404,5,1,17,1,0,71,1,30,41,25,5,2023,1,1,46,30,19,1
3,3,2,3,5,490,7,0,45,1,2,2,1,33,41,28,5,2024,1,3,46,31,42,0
0,3,2,4,5,789,8,0,7,2,0,100,0,49,41,44,4,2025,2,1,46,28,10,0
1,1,2,8,5,854,1,1,4,2,0,65,0,12,24,13,8,2019,0,2,27,25,5,1
1,1,1,8,5,213,3,0,27,1,2,67,0,58,41,53,5,2022,1,1,46,9,30,1
1,1,2,8,5,497,5,1,17,2,4,35,1,22,24,22,5,2021,2,1,27,29,19,0
0,1,4,7,5,362,11,1,52,1,1,86,2,45,41,40,7,2017,1,0,46,2,51,1
0,1,6,7,5,850,8,1,38,2,5,87,2,57,41,49,7,2019,2,1,46,2,37,1
0,3,2,7,5,694,7,0,45,2,3,25,2,45,41,40,5,2025,2,3,46,24,42,1
0,3,6,4,5,442,2,0,17,1,2,18,1,5,41,6,5,2024,1,5,46,2,19,0
1,1,5,8,5,485,2,1,27,2,4,57,1,24,41,58,5,2025,2,0,46,2,30,0
3,0,1,2,5,1439,1,1,39,2,0,13,0,75,35,72,2,2024,2,0,40,2,38,1
0,1,3,3,8,328,7,1,49,1,3,73,1,33,30,28,8,2025,1,5,35,18,53,1
1,3,2,8,5,521,6,1,27,2,0,54,0,43,41,37,5,2024,2,3,46,14,30,0
0,0,6,8,3,1054,4,1,43,3,3,71,0,17,11,39,8,2020,0,1,64,21,45,0
0,3,3,3,3,617,8,1,34,2,1,4,1,37,76,66,3,2022,2,1,62,7,0,1
0,3,3,7,4,599,10,1,47,2,0,94,0,32,32,26,4,2022,2,3,39,33,49,0
0,0,6,4,5,387,8,0,27,1,4,17,1,53,41,48,5,2025,1,0,46,13,30,1
0,1,2,7,5,309,9,1,19,1,1,119,1,11,41,8,7,2018,1,2,46,11,20,0
1,2,1,5,8,506,7,1,18,2,4,52,0,27,17,24,5,2025,2,2,51,22,1,1
0,0,2,6,0,296,5,1,41,1,3,72,1,76,38,74,6,2024,1,1,44,20,40,1
0,0,3,1,0,613,6,1,27,2,3,76,1,31,42,65,5,2019,2,3,50,4,30,1
0,1,1,3,2,838,5,1,34,2,6,7,1,62,61,76,3,2025,2,1,65,7,0,0
1,1,3,8,5,745,9,1,20,2,0,23,0,35,41,30,5,2018,0,3,46,2,21,0
3,1,2,3,5,490,12,1,18,1,5,2,1,33,0,28,5,2025,1,3,6,30,1,0
1,1,2,8,5,302,1,0,8,1,3,63,1,38,41,31,8,2016,1,4,46,31,9,1
1,3,1,8,5,559,9,1,43,2,6,29,1,17,41,39,8,2023,2,1,46,9,45,1
0,1,3,4,5,391,12,1,20,1,0,66,0,79,41,78,5,2019,1,3,46,30,21,0
1,1,3,8,5,443,10,0,50,2,0,2,0,20,41,19,8,2021,2,3,46,22,46,1
0,3,5,0,5,665,5,0,40,2,4,4,1,50,24,42,5,2023,2,3,27,28,39,0
0,0,1,4,5,885,4,0,27,2,3,28,0,4,41,5,5,2024,2,3,46,22,30,1
2,2,3,5,5,140,12,1,27,2,2,41,1,25,41,20,5,2025,2,5,46,31,30,0
1,1,2,8,5,232,11,0,27,1,2,46,2,38,41,31,5,2020,1,5,46,2,30,0
0,3,2,7,5,423,2,1,31,1,6,40,1,72,41,71,7,2023,1,2,46,31,32,1
0,2,4,4,5,740,11,1,35,2,0,63,0,5,41,6,4,2016,2,2,46,30,8,0
2,1,4,5,5,134,6,0,15,2,4,51,1,6,41,0,5,2020,2,0,46,28,18,1
3,1,2,1,5,1643,9,1,40,2,3,11,0,31,35,65,5,2025,2,5,40,30,39,0
1,1,2,6,5,341,1,1,18,2,6,19,1,9,68,12,5,2017,2,4,71,30,1,0
0,1,2,4,0,792,7,1,16,2,5,24,0,49,38,44,4,2021,2,3,44,32,41,1
1,1,3,8,5,425,9,0,45,2,4,20,0,43,41,37,5,2018,2,4,46,9,42,1
0,0,1,0,0,1148,6,0,26,3,0,121,0,60,38,56,0,2022,0,3,44,20,28,1
1,0,2,8,5,582,1,1,45,2,1,7,0,12,50,13,5,2017,2,3,55,22,42,1
1,1,5,8,5,443,5,1,17,2,2,11,1,58,41,53,5,2025,0,3,46,2,19,1
0,0,6,4,5,855,10,1,40,2,6,9,1,53,23,48,5,2021,2,4,26,2,39,1
2,0,4,5,5,165,11,1,45,2,1,58,0,40,41,35,5,2020,2,0,46,2,42,0
1,1,2,6,5,712,8,0,27,2,4,31,1,34,68,29,5,2024,0,1,71,35,30,1
0,0,2,7,5,794,11,1,27,2,6,33,0,57,41,49,5,2022,2,4,46,22,30,1
1,0,1,4,6,614,5,1,21,2,4,31,0,49,10,44,6,2024,2,3,15,23,25,1
3,1,4,3,5,1057,2,1,15,2,5,29,1,33,0,28,5,2015,2,1,6,22,18,1
0,3,3,1,4,624,1,1,45,2,4,43,1,36,5,79,5,2019,2,3,4,12,42,0
0,0,2,4,5,355,8,1,27,1,2,42,0,18,55,60,5,2016,1,0,54,33,30,0
2,1,1,5,5,196,10,1,27,2,6,5,0,71,41,68,5,2018,2,3,46,22,30,1
0,1,2,4,8,1043,3,1,16,2,1,51,1,69,70,33,4,2025,2,3,73,3,41,0
0,3,2,4,3,611,12,1,16,2,1,46,0,49,67,44,4,2022,2,5,67,5,41,1
0,1,1,4,5,771,8,1,54,2,4,94,0,30,41,25,5,2022,2,2,46,33,34,0
1,1,5,6,5,276,11,1,40,2,4,57,2,16,35,15,5,2025,2,2,40,30,39,1
0,1,4,4,5,783,12,1,16,2,6,105,1,8,41,9,4,2023,2,1,46,33,41,1
1,0,2,8,5,452,5,1,4,2,6,85,1,12,41,13,8,2017,2,5,46,31,5,1
3,2,1,2,5,889,6,1,23,1,0,60,1,56,41,51,2,2024,1,4,46,31,26,1
0,1,1,4,5,433,7,1,27,1,4,97,0,4,41,5,5,2025,1,3,46,28,30,0
2,1,2,5,5,79,7,1,27,1,5,17,2,6,41,0,5,2016,1,1,46,31,30,0
1,2,1,6,5,458,7,1,18,2,6,15,0,3,68,4,5,2015,2,5,71,2,1,1
3,3,3,2,5,769,8,1,51,1,1,22,0,13,41,14,2,2022,1,2,46,31,52,1
0,1,2,4,5,811,6,1,18,2,4,29,0,4,0,5,5,2024,2,3,6,12,1,1
0,1,1,4,5,576,3,1,40,2,5,39,0,52,41,46,5,2022,0,3,46,31,39,1
1,1,2,6,5,469,2,0,27,2,0,5,0,77,41,75,5,2023,2,3,46,28,30,1
1,1,6,8,5,505,12,1,15,2,3,62,4,73,41,70,5,2024,2,0,46,28,18,1
1,1,5,8,5,575,6,0,37,2,5,21,2,58,20,53,8,2022,2,3,25,3,35,0
3,1,4,3,5,927,7,0,27,2,4,30,1,33,41,28,5,2017,2,3,46,28,30,1
0,0,3,1,1,397,10,1,1,1,5,25,0,41,18,59,1,2025,1,1,63,6,7,1
1,3,6,8,5,317,2,0,15,1,4,48,0,43,0,37,5,2022,1,3,6,29,18,1
1,0,3,8,5,180,12,1,27,1,3,71,2,14,41,54,5,2025,1,3,46,30,30,1
1,1,2,8,5,514,12,1,0,2,2,46,1,24,41,58,8,2024,2,3,46,31,24,1
1,3,1,6,5,274,1,0,27,2,4,14,1,15,41,10,5,2019,2,2,46,28,30,0
0,1,3,7,5,737,7,0,15,2,3,99,1,57,41,49,5,2025,2,5,46,30,18,0
0,1,3,4,5,320,8,1,18,1,4,31,0,53,41,48,5,2016,1,0,46,22,1,1
1,1,2,8,5,231,9,1,27,1,3,98,0,48,41,43,5,2019,1,3,46,22,30,1
1,1,1,8,5,304,8,1,37,1,5,84,0,38,41,31,8,2025,1,3,46,9,35,1
0,0,3,7,5,316,1,0,45,1,3,63,2,57,41,49,5,2015,1,1,46,9,42,0
1,2,2,6,5,702,10,0,32,3,4,63,2,3,41,4,6,2023,0,0,46,30,15,0
1,0,3,5,8,383,12,1,45,2,6,50,2,55,17,50,5,2024,0,4,51,2,42,1
1,0,1,8,5,201,7,1,20,1,1,34,1,20,41,19,5,2022,1,1,46,31,21,0
0,1,1,4,5,683,3,1,7,2,5,48,0,81,55,81,4,2019,0,5,54,30,10,0
0,0,5,5,7,732,7,1,46,2,0,27,0,55,8,50,7,2024,2,3,11,9,48,0
1,1,6,6,5,427,4,1,32,2,4,21,1,16,41,15,6,2025,2,5,46,31,15,1
0,1,2,4,5,904,6,0,15,2,1,38,0,69,63,33,5,2024,2,3,68,33,18,0
0,0,3,4,5,925,7,0,47,2,6,40,1,69,55,33,4,2019,2,1,54,30,49,0
1,0,3,8,5,288,9,1,20,2,3,144,0,20,41,19,5,2024,0,4,46,2,21,0
0,0,4,6,2,283,7,0,51,1,0,171,2,76,51,74,2,2019,1,5,56,16,52,0
1,1,2,8,5,302,7,1,43,1,5,67,0,51,24,17,8,2025,1,1,27,30,45,1
2,3,2,5,5,82,2,1,27,1,2,30,2,71,41,68,5,2023,1,0,46,30,30,0
0,3,1,4,5,441,1,1,54,1,4,92,0,8,55,9,5,2021,1,0,54,33,34,0
1,3,6,6,5,175,5,1,45,1,4,97,4,16,63,15,5,2019,1,5,68,30,42,0
1,1,4,6,5,103,4,0,27,1,4,80,2,3,41,4,5,2015,1,4,46,9,30,1
0,1,5,5,7,868,2,1,5,2,2,59,1,6,49,0,7,2022,2,0,57,30,6,0
0,0,1,8,1,858,8,1,20,2,3,114,1,17,65,39,5,2023,2,3,31,0,21,1
0,1,6,4,5,925,4,1,27,2,2,74,3,18,41,60,5,2017,2,3,46,33,30,1
1,1,5,8,5,292,5,1,43,1,0,16,1,17,68,39,8,2024,1,3,71,22,45,1
2,0,5,5,5,109,12,1,17,1,5,30,1,6,41,0,5,2025,1,5,46,31,19,0
3,1,2,2,5,1678,10,1,54,2,4,33,0,65,41,61,5,2018,2,3,46,28,34,1
1,1,2,8,5,203,10,1,37,1,2,28,0,43,41,37,8,2024,1,1,46,30,35,1
0,1,1,4,5,840,3,0,3,2,5,48,0,69,41,33,4,2017,2,2,46,17,4,0
1,1,2,8,5,450,2,1,18,2,5,51,0,38,41,31,5,2016,2,1,46,31,1,1
1,2,3,8,5,558,7,0,0,2,0,1,2,35,24,30,8,2025,2,2,27,9,24,1
0,1,3,4,5,795,12,1,40,2,5,74,0,79,41,78,5,2018,2,3,46,28,39,0
2,1,1,5,5,79,4,1,27,1,5,86,1,71,41,68,5,2016,1,2,46,2,30,1
1,3,2,8,5,192,8,1,8,1,2,34,0,12,41,13,8,2015,1,1,46,2,9,1
3,1,3,1,5,1550,7,1,17,2,5,13,0,63,41,18,5,2019,2,5,46,9,19,1
0,0,1,4,5,860,11,1,13,2,0,28,1,49,0,44,5,2020,2,3,6,12,16,1
1,0,2,6,5,355,12,1,21,2,3,56,1,3,41,4,6,2024,2,5,46,22,25,0
1,1,2,8,5,267,10,0,49,1,0,10,2,35,41,30,8,2025,1,3,46,28,53,0
0,1,3,0,5,894,9,1,54,2,3,45,1,60,41,56,5,2020,2,3,46,2,34,0
0,1,2,5,4,308,4,1,47,1,6,13,1,7,33,47,4,2015,1,1,69,37,49,1
1,0,2,8,5,511,5,1,55,2,1,1,0,38,41,31,5,2019,2,3,46,3,55,0
2,3,6,5,5,72,12,1,40,1,0,70,0,26,41,23,5,2021,1,5,46,28,39,0
0,3,3,7,1,791,4,1,19,2,1,42,1,32,79,26,7,2021,2,2,36,6,20,1
0,1,5,4,5,815,9,1,55,2,3,14,2,4,41,5,5,2024,2,1,46,17,55,1
1,0,2,8,5,198,2,1,13,1,4,19,0,17,41,39,5,2024,1,5,46,28,16,0
3,1,6,3,5,1283,7,1,27,3,3,56,0,64,41,11,5,2016,0,5,46,9,30,0
0,1,2,7,5,337,12,1,17,1,1,4,0,32,41,26,5,2019,1,5,46,36,19,1
1,1,5,6,5,355,12,1,27,2,1,43,3,3,41,4,5,2019,2,3,46,30,30,1
2,0,4,5,5,234,12,1,20,2,4,19,1,7,41,47,5,2024,2,0,46,31,21,0
2,3,2,5,5,90,2,0,18,1,0,15,0,55,41,50,5,2017,1,0,46,22,1,0
3,0,1,2,5,728,10,1,18,1,5,114,0,13,41,14,5,2019,1,1,46,2,1,0
0,3,1,4,5,878,12,1,13,2,1,86,1,29,41,64,5,2025,2,1,46,28,16,1
