segment_id,booking_id,leg_no,dep_airport,arr_airport,dep_city,arr_city,dep_date,flight_duration_min,stop_type
S-000174-02,BK-000174,2,HYD,KUL,Hyderabad,Kuala Lumpur,2026-01-02,267,Direct
S-000174-03,BK-000174,3,KUL,MXP,Kuala Lumpur,Milan,2026-01-10,295,Direct
S-000175-01,BK-000175,1,KWI,SAW,Kuwait City,Istanbul-SAW,2019-01-02,411,Direct
S-000175-02,BK-000175,2,SAW,KWI,Istanbul-SAW,Kuwait City,2019-01-28,499,Direct
S-000176-01,BK-000176,1,MXP,RUH,Milan,Riyadh,2015-10-22,399,Connection
S-000176-02,BK-000176,2,RUH,MXP,Riyadh,Milan,2015-11-11,464,Direct
S-000177-01,BK-000177,1,DAR,ZRH,Dar es Salaam,Zurich,2015-06-28,453,Connection
S-000178-01,BK-000178,1,KWI,MCT,Kuwait City,Muscat,2016-03-05,65,Connection
S-000178-02,BK-000178,2,MCT,KWI,Muscat,Kuwait City,2016-04-02,108,Direct
S-000179-01,BK-000179,1,DMM,IST,Dammam,Istanbul,2015-07-02,442,Connection
S-000179-02,BK-000179,2,IST,DMM,Istanbul,Dammam,2015-07-08,435,Direct
S-000180-01,BK-000180,1,NRT,FRA,Tokyo,Frankfurt,2018-10-31,279,Connection
S-000181-01,BK-000181,1,KWI,PEW,Kuwait City,Peshawar,2019-08-19,249,Connection
S-000182-01,BK-000182,1,MED,DAR,Medina,Dar es Salaam,2017-10-01,446,Direct
S-000183-01,BK-000183,1,PEK,CDG,Beijing,Paris,2024-09-18,473,Direct
S-000183-02,BK-000183,2,CDG,PEK,Paris,Beijing,2024-09-26,452,Direct
S-000184-01,BK-000184,1,KWI,YYZ,Kuwait City,Toronto,2016-10-08,658,Direct
S-000185-01,BK-000185,1,KWI,DMM,Kuwait City,Dammam,2018-05-21,123,Connection
S-000185-02,BK-000185,2,DMM,KWI,Dammam,Kuwait City,2018-05-30,126,Direct
S-000186-01,BK-000186,1,KWI,MUX,Kuwait City,Multan,2022-04-14,246,Connection
S-000186-02,BK-000186,2,MUX,KWI,Multan,Kuwait City,2022-04-28,253,Direct
S-000187-01,BK-000187,1,KWI,ZRH,Kuwait City,Zurich,2025-05-15,337,Direct
S-000187-02,BK-000187,2,ZRH,KWI,Zurich,Kuwait City,2025-06-04,341,Direct
S-000188-01,BK-000188,1,KWI,NJF,Kuwait City,Najaf,2024-06-19,156,Direct
S-000189-01,BK-000189,1,KWI,TPE,Kuwait City,Taipei,2018-12-06,508,Direct
S-000189-02,BK-000189,2,TPE,KWI,Taipei,Kuwait City,2018-12-23,563,Connection
S-000190-01,BK-000190,1,DOH,ICN,Doha,Seoul,2024-09-06,565,Direct
S-000190-02,BK-000190,2,ICN,FRA,Seoul,Frankfurt,2024-09-14,324,Direct
S-000191-01,BK-000191,1,KWI,ZRH,Kuwait City,Zurich,2022-12-15,477,Direct
S-000191-02,BK-000191,2,ZRH,KWI,Zurich,Kuwait City,2022-12-29,431,Direct
S-000192-01,BK-000192,1,KWI,SSH,Kuwait City,Sharm El Sheikh,2016-04-09,192,Connection
S-000193-01,BK-000193,1,KWI,TLV,Kuwait City,Tel Aviv,2019-09-15,107,Direct
S-000193-02,BK-000193,2,TLV,FRA,Tel Aviv,Frankfurt,2019-09-19,376,Connection
S-000194-01,BK-000194,1,KWI,LHE,Kuwait City,Lahore,2022-02-23,217,Direct
S-000195-01,BK-000195,1,KHI,VIE,Karachi,Vienna,2025-11-20,427,Connection
S-000195-02,BK-000195,2,VIE,KHI,Vienna,Karachi,2025-12-04,497,Direct
S-000196-01,BK-000196,1,KWI,CCU,Kuwait City,Kolkata,2017-09-06,274,Connection
S-000196-02,BK-000196,2,CCU,KWI,Kolkata,Kuwait City,2017-09-30,305,Direct
S-000197-01,BK-000197,1,MCT,DEL,Muscat,New Delhi,2016-03-14,214,Connection
S-000197-02,BK-000197,2,DEL,MCT,New Delhi,Muscat,2016-04-09,193,Direct
S-000198-01,BK-000198,1,KWI,SGN,Kuwait City,Ho Chi Minh,2020-12-30,396,Direct
S-000198-02,BK-000198,2,SGN,KWI,Ho Chi Minh,Kuwait City,2021-01-03,308,Connection
S-000199-01,BK-000199,1,IAD,HAN,Washington DC,Hanoi,2026-01-11,464,Direct
S-000200-01,BK-000200,1,RUH,BOM,Riyadh,Mumbai,2019-07-23,248,Connection
S-000201-01,BK-000201,1,RUH,SHJ,Riyadh,Sharjah,2019-08-27,71,Direct
S-000202-01,BK-000202,1,JED,CAI,Jeddah,Cairo,2016-12-26,236,Direct
S-000203-01,BK-000203,1,JED,NRT,Jeddah,Tokyo,2023-03-13,427,Direct
S-000204-01,BK-000204,1,KWI,DAC,Kuwait City,Dhaka,2025-11-12,250,Direct
S-000204-02,BK-000204,2,DAC,KWI,Dhaka,Kuwait City,2025-11-23,194,Direct
S-000205-01,BK-000205,1,KWI,JED,Kuwait City,Jeddah,2023-01-05,80,Direct
S-000205-02,BK-000205,2,JED,KWI,Jeddah,Kuwait City,2023-01-28,100,Direct
S-000206-01,BK-000206,1,MNL,ADD,Manila,Addis Ababa,2019-04-25,284,Connection
S-000206-02,BK-000206,2,ADD,MNL,Addis Ababa,Manila,2019-05-04,410,Direct
S-000207-01,BK-000207,1,KWI,BGW,Kuwait City,Baghdad,2023-02-02,209,Direct
S-000207-02,BK-000207,2,BGW,KWI,Baghdad,Kuwait City,2023-02-09,122,Direct
S-000208-01,BK-000208,1,AUH,DEL,Abu Dhabi,New Delhi,2017-03-09,274,Direct
S-000208-02,BK-000208,2,DEL,KWI,New Delhi,Kuwait City,2017-03-18,214,Direct
S-000208-03,BK-000208,3,KWI,DAR,Kuwait City,Dar es Salaam,2017-03-26,481,Direct
S-000209-01,BK-000209,1,GRU,SGN,Sao Paulo,Ho Chi Minh,2016-02-22,331,Direct
S-000209-02,BK-000209,2,SGN,CAI,Ho Chi Minh,Cairo,2016-02-25,330,Connection
S-000209-03,BK-000209,3,CAI,TBS,Cairo,Tbilisi,2016-03-02,441,Direct
S-000210-01,BK-000210,1,JFK,LOS,New York,Lagos,2022-07-13,431,Direct
S-000210-02,BK-000210,2,LOS,JFK,Lagos,New York,2022-07-30,376,Connection
S-000211-01,BK-000211,1,KWI,DAR,Kuwait City,Dar es Salaam,2016-07-03,339,Connection
S-000212-01,BK-000212,1,FCO,GRU,Rome,Sao Paulo,2025-07-04,447,Direct
S-000212-02,BK-000212,2,GRU,SKT,Sao Paulo,Sialkot,2025-07-09,291,Direct
S-000213-01,BK-000213,1,SYD,MAA,Sydney,Chennai,2024-12-13,260,Direct
S-000213-02,BK-000213,2,MAA,SYD,Chennai,Sydney,2024-12-30,423,Connection
S-000214-01,BK-000214,1,FRA,ISB,Frankfurt,Islamabad,2023-01-10,420,Direct
S-000214-02,BK-000214,2,ISB,FRA,Islamabad,Frankfurt,2023-01-13,429,Direct
S-000215-01,BK-000215,1,DMM,SAW,Dammam,Istanbul-SAW,2025-07-25,377,Connection
S-000215-02,BK-000215,2,SAW,DMM,Istanbul-SAW,Dammam,2025-08-01,303,Connection
S-000216-01,BK-000216,1,MED,MUX,Medina,Multan,2018-10-26,193,Direct
S-000216-02,BK-000216,2,MUX,MED,Multan,Medina,2018-11-01,290,Direct
S-000217-01,BK-000217,1,DMM,LHE,Dammam,Lahore,2019-02-26,309,Connection
S-000217-02,BK-000217,2,LHE,DMM,Lahore,Dammam,2019-03-22,266,Direct
S-000218-01,BK-000218,1,KWI,BGW,Kuwait City,Baghdad,2025-01-29,228,Connection
S-000218-02,BK-000218,2,BGW,NRT,Baghdad,Tokyo,2025-02-01,408,Connection
S-000219-01,BK-000219,1,JNB,CDG,Johannesburg,Paris,2024-09-04,431,Direct
S-000219-02,BK-000219,2,CDG,JNB,Paris,Johannesburg,2024-09-23,377,Direct
S-000220-01,BK-000220,1,LHE,MCT,Lahore,Muscat,2019-09-01,289,Direct
S-000221-01,BK-000221,1,BLR,CCU,Bengaluru,Kolkata,2025-01-12,137,Direct
S-000222-01,BK-000222,1,BNE,TPE,Brisbane,Taipei,2025-11-15,463,Direct
S-000222-02,BK-000222,2,TPE,BNE,Taipei,Brisbane,2025-12-11,358,Direct
S-000223-01,BK-000223,1,KWI,LHR,Kuwait City,London,2018-12-27,433,Direct
S-000223-02,BK-000223,2,LHR,KWI,London,Kuwait City,2019-01-02,383,Direct
S-000224-01,BK-000224,1,KWI,SSH,Kuwait City,Sharm El Sheikh,2024-10-18,235,Connection
S-000225-01,BK-000225,1,KWI,LHR,Kuwait City,London,2017-11-11,489,Direct
S-000225-02,BK-000225,2,LHR,KWI,London,Kuwait City,2017-11-17,440,Direct
S-000226-01,BK-000226,1,AUH,MNL,Abu Dhabi,Manila,2019-11-21,342,Direct
S-000227-01,BK-000227,1,IAD,ATH,Washington DC,Athens,2023-04-26,405,Direct
S-000227-02,BK-000227,2,ATH,JFK,Athens,New York,2023-05-03,361,Connection
S-000228-01,BK-000228,1,KWI,BOM,Kuwait City,Mumbai,2018-02-26,262,Direct
S-000229-01,BK-000229,1,KWI,CMB,Kuwait City,Colombo,2024-12-17,275,Direct
S-000229-02,BK-000229,2,CMB,KWI,Colombo,Kuwait City,2024-12-25,242,Direct
S-000230-01,BK-000230,1,KWI,KRT,Kuwait City,Khartoum,2024-12-04,410,Connection
S-000230-02,BK-000230,2,KRT,KWI,Khartoum,Kuwait City,2024-12-23,381,Direct
S-000231-01,BK-000231,1,KWI,PEW,Kuwait City,Peshawar,2021-06-09,199,Direct
S-000232-01,BK-000232,1,DXB,CCU,Dubai,Kolkata,2019-09-23,306,Direct
S-000233-01,BK-000233,1,IAD,FRA,Washington DC,Frankfurt,2024-11-23,423,Direct
S-000233-02,BK-000233,2,FRA,IAD,Frankfurt,Washington DC,2024-12-04,424,Direct
S-000234-01,BK-000234,1,NJF,BLR,Najaf,Bengaluru,2024-03-15,307,Direct
S-000234-02,BK-000234,2,BLR,DOH,Bengaluru,Doha,2024-03-20,222,Direct
S-000234-03,BK-000234,3,DOH,MED,Doha,Medina,2024-03-23,63,Direct
S-000235-01,BK-000235,1,DAC,ICN,Dhaka,Seoul,2025-02-17,276,Direct
S-000236-01,BK-000236,1,DMM,BAH,Dammam,Manama,2020-04-08,68,Direct
S-000236-02,BK-000236,2,BAH,DMM,Manama,Dammam,2020-05-07,84,Direct
S-000237-01,BK-000237,1,CMB,SHJ,Colombo,Sharjah,2018-08-02,231,Direct
S-000237-02,BK-000237,2,SHJ,CMB,Sharjah,Colombo,2018-08-11,197,Direct
S-000238-01,BK-000238,1,KWI,MUX,Kuwait City,Multan,2024-09-03,236,Direct
S-000239-01,BK-000239,1,DOH,DXB,Doha,Dubai,2018-04-18,100,Direct
S-000240-01,BK-000240,1,KWI,SAW,Kuwait City,Istanbul-SAW,2024-12-27,360,Direct
S-000241-01,BK-000241,1,KWI,SSH,Kuwait City,Sharm El Sheikh,2023-06-23,159,Direct
S-000241-02,BK-000241,2,SSH,KWI,Sharm El Sheikh,Kuwait City,2023-06-28,191,Direct
S-000242-01,BK-000242,1,KWI,DEL,Kuwait City,New Delhi,2023-04-19,183,Direct
S-000243-01,BK-000243,1,KWI,TBS,Kuwait City,Tbilisi,2018-06-26,190,Direct
S-000244-01,BK-000244,1,KWI,ORD,Kuwait City,Chicago,2022-06-28,690,Connection
S-000244-02,BK-000244,2,ORD,KWI,Chicago,Kuwait City,2022-07-23,850,Connection
S-000245-01,BK-000245,1,KWI,NRT,Kuwait City,Tokyo,2018-07-22,541,Connection
S-000246-01,BK-000246,1,KWI,DAC,Kuwait City,Dhaka,2023-05-23,224,Direct
S-000247-01,BK-000247,1,SSH,JNB,Sharm El Sheikh,Johannesburg,2021-10-12,314,Connection
S-000247-02,BK-000247,2,JNB,SSH,Johannesburg,Sharm El Sheikh,2021-10-16,368,Connection
S-000248-01,BK-000248,1,FCO,CGK,Rome,Jakarta,2024-10-09,405,Connection
S-000249-01,BK-000249,1,KWI,ZRH,Kuwait City,Zurich,2017-04-05,395,Direct
S-000250-01,BK-000250,1,KWI,TPE,Kuwait City,Taipei,2015-09-02,474,Connection
S-000251-01,BK-000251,1,BAH,DEL,Manama,New Delhi,2019-02-06,197,Direct
S-000252-01,BK-000252,1,KWI,BKK,Kuwait City,Bangkok,2023-01-25,384,Connection
S-000252-02,BK-000252,2,BKK,KWI,Bangkok,Kuwait City,2023-02-07,310,Direct
S-000253-01,BK-000253,1,KWI,MAA,Kuwait City,Chennai,2024-07-29,320,Direct
S-000253-02,BK-000253,2,MAA,KWI,Chennai,Kuwait City,2024-08-07,240,Direct
S-000254-01,BK-000254,1,KWI,SAW,Kuwait City,Istanbul-SAW,2024-04-30,385,Connection
S-000255-01,BK-000255,1,KWI,BAH,Kuwait City,Manama,2015-03-27,109,Direct
S-000256-01,BK-000256,1,DOH,CMB,Doha,Colombo,2022-04-18,308,Direct
S-000256-02,BK-000256,2,CMB,DOH,Colombo,Doha,2022-05-12,277,Direct
S-000257-01,BK-000257,1,KWI,PEW,Kuwait City,Peshawar,2025-02-24,227,Direct
S-000257-02,BK-000257,2,PEW,KWI,Peshawar,Kuwait City,2025-03-05,304,Connection
S-000258-01,BK-000258,1,KWI,CMN,Kuwait City,Casablanca,2022-05-04,492,Direct
S-000259-01,BK-000259,1,KWI,MNL,Kuwait City,Manila,2022-02-02,331,Direct
S-000259-02,BK-000259,2,MNL,FCO,Manila,Rome,2022-02-11,408,Direct
S-000259-03,BK-000259,3,FCO,YYZ,Rome,Toronto,2022-02-19,419,Connection
S-000260-01,BK-000260,1,KWI,BSR,Kuwait City,Basra,2023-09-23,238,Connection
S-000260-02,BK-000260,2,BSR,KWI,Basra,Kuwait City,2023-10-02,143,Direct
S-000261-01,BK-000261,1,KWI,CMB,Kuwait City,Colombo,2024-01-28,212,Direct
S-000261-02,BK-000261,2,CMB,BOM,Colombo,Mumbai,2024-01-30,197,Connection
S-000261-03,BK-000261,3,BOM,CMN,Mumbai,Casablanca,2024-02-06,447,Direct
S-000262-01,BK-000262,1,CDG,NRT,Paris,Tokyo,2023-05-03,376,Direct
S-000262-02,BK-000262,2,NRT,CDG,Tokyo,Paris,2023-05-18,265,Direct
S-000263-01,BK-000263,1,KWI,DOH,Kuwait City,Doha,2025-06-23,76,Direct
S-000263-02,BK-000263,2,DOH,KWI,Doha,Kuwait City,2025-07-21,66,Direct
S-000264-01,BK-000264,1,AMM,BKK,Amman,Bangkok,2023-04-15,410,Direct
S-000264-02,BK-000264,2,BKK,AMM,Bangkok,Amman,2023-04-25,258,Connection
S-000265-01,BK-000265,1,PEW,SGN,Peshawar,Ho Chi Minh,2024-02-08,373,Direct
S-000266-01,BK-000266,1,KWI,BKK,Kuwait City,Bangkok,2023-03-15,380,Connection
S-000266-02,BK-000266,2,BKK,ZRH,Bangkok,Zurich,2023-03-19,272,Direct
S-000267-01,BK-000267,1,KWI,BLR,Kuwait City,Bengaluru,2022-06-30,214,Direct
S-000267-02,BK-000267,2,BLR,KWI,Bengaluru,Kuwait City,2022-07-09,271,Direct
S-000268-01,BK-000268,1,KWI,BGW,Kuwait City,Baghdad,2018-06-12,169,Connection
S-000268-02,BK-000268,2,BGW,KWI,Baghdad,Kuwait City,2018-06-18,240,Direct
S-000269-01,BK-000269,1,TLV,BEY,Tel Aviv,Beirut,2024-05-31,322,Direct
S-000270-01,BK-000270,1,KUL,FRA,Kuala Lumpur,Frankfurt,2017-09-04,367,Connection
S-000270-02,BK-000270,2,FRA,KUL,Frankfurt,Kuala Lumpur,2017-09-18,454,Direct
S-000271-01,BK-000271,1,KWI,KHI,Kuwait City,Karachi,2025-05-22,315,Direct
S-000271-02,BK-000271,2,KHI,IAD,Karachi,Washington DC,2025-06-01,481,Connection
S-000272-01,BK-000272,1,KWI,ATH,Kuwait City,Athens,2021-10-10,301,Direct
S-000273-01,BK-000273,1,KWI,CMN,Kuwait City,Casablanca,2019-05-07,368,Connection
S-000273-02,BK-000273,2,CMN,KWI,Casablanca,Kuwait City,2019-05-24,468,Direct
S-000274-01,BK-000274,1,KWI,SSH,Kuwait City,Sharm El Sheikh,2015-09-23,202,Direct
S-000275-01,BK-000275,1,DXB,FCO,Dubai,Rome,2025-05-05,421,Direct
S-000276-01,BK-000276,1,KWI,ISB,Kuwait City,Islamabad,2018-12-19,289,Direct
S-000277-01,BK-000277,1,KWI,FCO,Kuwait City,Rome,2025-08-27,392,Direct
S-000277-02,BK-000277,2,FCO,KWI,Rome,Kuwait City,2025-09-10,490,Direct
S-000278-01,BK-000278,1,DXB,ZRH,Dubai,Zurich,2019-06-03,388,Direct
S-000279-01,BK-000279,1,KWI,BNE,Kuwait City,Brisbane,2022-09-13,899,Direct
S-000279-02,BK-000279,2,BNE,KWI,Brisbane,Kuwait City,2022-09-24,805,Connection
S-000280-01,BK-000280,1,KWI,MAN,Kuwait City,Manchester,2015-10-25,353,Direct
S-000280-02,BK-000280,2,MAN,KWI,Manchester,Kuwait City,2015-10-28,466,Direct
S-000281-01,BK-000281,1,CDG,KWI,Paris,Kuwait City,2019-05-19,422,Connection
S-000282-01,BK-000282,1,KWI,DAC,Kuwait City,Dhaka,2018-11-26,276,Direct
S-000282-02,BK-000282,2,DAC,KWI,Dhaka,Kuwait City,2018-12-02,183,Direct
S-000283-01,BK-000283,1,KWI,MNL,Kuwait City,Manila,2024-03-04,439,Direct
S-000283-02,BK-000283,2,MNL,KWI,Manila,Kuwait City,2024-03-27,439,Connection
S-000284-01,BK-000284,1,KWI,BAH,Kuwait City,Manama,2016-12-10,98,Direct
S-000285-01,BK-000285,1,KWI,IAD,Kuwait City,Washington DC,2023-10-09,797,Direct
S-000285-02,BK-000285,2,IAD,KWI,Washington DC,Kuwait City,2023-10-27,817,Direct
S-000286-01,BK-000286,1,KWI,MAN,Kuwait City,Manchester,2019-05-21,334,Direct
S-000287-01,BK-000287,1,KWI,PEK,Kuwait City,Beijing,2019-09-05,439,Connection
S-000287-02,BK-000287,2,PEK,BGW,Beijing,Baghdad,2019-09-14,440,Connection
S-000287-03,BK-000287,3,BGW,BNE,Baghdad,Brisbane,2019-09-23,355,Direct
S-000288-01,BK-000288,1,KWI,SKT,Kuwait City,Sialkot,2019-03-11,302,Direct
S-000289-01,BK-000289,1,DEL,AUH,New Delhi,Abu Dhabi,2023-08-22,191,Direct
S-000290-01,BK-000290,1,KWI,HAN,Kuwait City,Hanoi,2016-06-08,323,Direct
S-000291-01,BK-000291,1,SHJ,ALG,Sharjah,Algiers,2023-05-19,336,Direct
S-000291-02,BK-000291,2,ALG,SYD,Algiers,Sydney,2023-05-28,274,Direct
S-000291-03,BK-000291,3,SYD,CAI,Sydney,Cairo,2023-06-01,267,Connection
S-000292-01,BK-000292,1,DOH,YYZ,Doha,Toronto,2024-09-12,604,Connection
S-000293-01,BK-000293,1,KWI,AMS,Kuwait City,Amsterdam,2020-02-25,454,Direct
S-000293-02,BK-000293,2,AMS,KWI,Amsterdam,Kuwait City,2020-03-21,489,Direct
S-000294-01,BK-000294,1,CMB,ORD,Colombo,Chicago,2025-09-10,320,Direct
S-000294-02,BK-000294,2,ORD,CMB,Chicago,Colombo,2025-09-22,473,Direct
S-000295-01,BK-000295,1,FRA,CCU,Frankfurt,Kolkata,2025-05-28,570,Direct
S-000295-02,BK-000295,2,CCU,FRA,Kolkata,Frankfurt,2025-06-23,590,Direct
S-000296-01,BK-000296,1,KWI,MAD,Kuwait City,Madrid,2025-04-25,428,Direct
S-000296-02,BK-000296,2,MAD,KWI,Madrid,Kuwait City,2025-05-01,479,Direct
S-000297-01,BK-000297,1,KWI,SHJ,Kuwait City,Sharjah,2019-11-07,123,Direct
S-000298-01,BK-000298,1,KWI,HRG,Kuwait City,Hurghada,2021-10-31,206,Direct
S-000299-01,BK-000299,1,KWI,BCN,Kuwait City,Barcelona,2017-09-24,359,Connection
S-000299-02,BK-000299,2,BCN,KWI,Barcelona,Kuwait City,2017-10-22,332,Direct
S-000300-01,BK-000300,1,KWI,LHE,Kuwait City,Lahore,2026-02-15,271,Connection
S-000301-01,BK-000301,1,KWI,ISB,Kuwait City,Islamabad,2022-07-06,226,Direct
S-000302-01,BK-000302,1,KWI,BKK,Kuwait City,Bangkok,2017-11-09,370,Direct
S-000302-02,BK-000302,2,BKK,KWI,Bangkok,Kuwait City,2017-11-14,389,Direct
S-000303-01,BK-000303,1,NJF,SYD,Najaf,Sydney,2021-12-25,459,Connection
S-000304-01,BK-000304,1,KWI,AUH,Kuwait City,Abu Dhabi,2018-11-28,119,Direct
S-000304-02,BK-000304,2,AUH,KWI,Abu Dhabi,Kuwait City,2018-12-11,89,Direct
S-000305-01,BK-000305,1,MED,CMN,Medina,Casablanca,2018-04-07,447,Connection
S-000305-02,BK-000305,2,CMN,CMB,Casablanca,Colombo,2018-04-13,283,Direct
S-000306-01,BK-000306,1,KWI,CCU,Kuwait City,Kolkata,2019-11-29,202,Connection
S-000306-02,BK-000306,2,CCU,KWI,Kolkata,Kuwait City,2019-12-27,274,Direct
S-000307-01,BK-000307,1,KWI,MED,Kuwait City,Medina,2025-02-17,95,Direct
S-000308-01,BK-000308,1,RUH,CDG,Riyadh,Paris,2024-07-29,467,Connection
S-000308-02,BK-000308,2,CDG,RUH,Paris,Riyadh,2024-08-17,327,Direct
S-000309-01,BK-000309,1,KWI,SKT,Kuwait City,Sialkot,2025-12-24,295,Direct
S-000310-01,BK-000310,1,KWI,MAA,Kuwait City,Chennai,2021-05-02,189,Direct
S-000310-02,BK-000310,2,MAA,KWI,Chennai,Kuwait City,2021-05-12,196,Direct
S-000311-01,BK-000311,1,KWI,SIN,Kuwait City,Singapore,2020-07-29,305,Connection
S-000311-02,BK-000311,2,SIN,KWI,Singapore,Kuwait City,2020-08-09,319,Connection
S-000312-01,BK-000312,1,KWI,MNL,Kuwait City,Manila,2023-10-12,303,Direct
S-000312-02,BK-000312,2,MNL,KWI,Manila,Kuwait City,2023-10-24,385,Direct
S-000313-01,BK-000313,1,KWI,ISB,Kuwait City,Islamabad,2022-03-20,319,Direct
S-000313-02,BK-000313,2,ISB,KWI,Islamabad,Kuwait City,2022-04-06,314,Connection
S-000314-01,BK-000314,1,KWI,MED,Kuwait City,Medina,2020-11-29,68,Direct
S-000315-01,BK-000315,1,KWI,PEK,Kuwait City,Beijing,2018-08-06,486,Direct
S-000315-02,BK-000315,2,PEK,KWI,Beijing,Kuwait City,2018-08-28,499,Connection
S-000316-01,BK-000316,1,KWI,LOS,Kuwait City,Lagos,2023-05-03,313,Direct
S-000317-01,BK-000317,1,BAH,AMS,Manama,Amsterdam,2021-10-28,460,Direct
S-000318-01,BK-000318,1,KWI,KHI,Kuwait City,Karachi,2024-01-04,217,Direct
S-000319-01,BK-000319,1,NBO,CAI,Nairobi,Cairo,2023-02-06,290,Direct
S-000320-01,BK-000320,1,KWI,MXP,Kuwait City,Milan,2018-09-22,317,Connection
S-000320-02,BK-000320,2,MXP,KWI,Milan,Kuwait City,2018-10-22,487,Connection
S-000321-01,BK-000321,1,KWI,JNB,Kuwait City,Johannesburg,2022-08-18,463,Direct
S-000321-02,BK-000321,2,JNB,KWI,Johannesburg,Kuwait City,2022-08-27,350,Direct
S-000322-01,BK-000322,1,KWI,MAA,Kuwait City,Chennai,2018-06-15,200,Connection
S-000322-02,BK-000322,2,MAA,KWI,Chennai,Kuwait City,2018-07-04,256,Connection
S-000323-01,BK-000323,1,AUH,PVG,Abu Dhabi,Shanghai,2019-01-30,435,Connection
S-000323-02,BK-000323,2,PVG,DEL,Shanghai,New Delhi,2019-02-08,268,Direct
S-000323-03,BK-000323,3,DEL,CCU,New Delhi,Kolkata,2019-02-11,166,Direct
S-000324-01,BK-000324,1,MCT,TLV,Muscat,Tel Aviv,2022-03-29,196,Direct
S-000325-01,BK-000325,1,KWI,DAR,Kuwait City,Dar es Salaam,2017-08-23,332,Direct
S-000325-02,BK-000325,2,DAR,CCU,Dar es Salaam,Kolkata,2017-08-30,404,Direct
S-000325-03,BK-000325,3,CCU,SAW,Kolkata,Istanbul-SAW,2017-09-03,555,Direct
S-000326-01,BK-000326,1,KWI,CCU,Kuwait City,Kolkata,2018-11-08,275,Direct
S-000326-02,BK-000326,2,CCU,KWI,Kolkata,Kuwait City,2018-12-06,216,Connection
S-000327-01,BK-000327,1,KWI,JFK,Kuwait City,New York,2025-03-02,778,Direct
S-000328-01,BK-000328,1,CMB,ICN,Colombo,Seoul,2024-11-15,318,Direct
S-000328-02,BK-000328,2,ICN,CMB,Seoul,Colombo,2024-12-13,417,Direct
S-000329-01,BK-000329,1,KWI,CCU,Kuwait City,Kolkata,2023-08-28,192,Connection
S-000329-02,BK-000329,2,CCU,KWI,Kolkata,Kuwait City,2023-09-20,189,Connection
S-000330-01,BK-000330,1,KWI,MAA,Kuwait City,Chennai,2023-06-16,289,Direct
S-000331-01,BK-000331,1,KWI,JED,Kuwait City,Jeddah,2019-10-21,70,Direct
S-000331-02,BK-000331,2,JED,ADL,Jeddah,Adelaide,2019-10-31,914,Direct
S-000332-01,BK-000332,1,KWI,DEL,Kuwait City,New Delhi,2023-01-14,238,Direct
S-000333-01,BK-000333,1,MED,BOM,Medina,Mumbai,2025-06-05,247,Direct
S-000333-02,BK-000333,2,BOM,AUH,Mumbai,Abu Dhabi,2025-06-07,290,Connection
S-000333-03,BK-000333,3,AUH,BEY,Abu Dhabi,Beirut,2025-06-11,231,Direct
S-000334-01,BK-000334,1,KWI,CDG,Kuwait City,Paris,2024-10-31,359,Direct
S-000335-01,BK-000335,1,KWI,SKT,Kuwait City,Sialkot,2023-12-03,207,Direct
S-000336-01,BK-000336,1,KWI,BKK,Kuwait City,Bangkok,2022-11-21,330,Direct
S-000336-02,BK-000336,2,BKK,ORD,Bangkok,Chicago,2022-11-24,471,Connection
S-000336-03,BK-000336,3,ORD,HAN,Chicago,Hanoi,2022-11-27,497,Direct
S-000337-01,BK-000337,1,KWI,LHR,Kuwait City,London,2017-10-13,347,Direct
S-000337-02,BK-000337,2,LHR,KWI,London,Kuwait City,2017-10-25,333,Connection
S-000338-01,BK-000338,1,KWI,MXP,Kuwait City,Milan,2018-02-04,400,Direct
S-000338-02,BK-000338,2,MXP,KWI,Milan,Kuwait City,2018-02-24,423,Direct
S-000339-01,BK-000339,1,KWI,PEW,Kuwait City,Peshawar,2021-09-11,246,Direct
S-000340-01,BK-000340,1,MED,FRA,Medina,Frankfurt,2019-09-18,401,Direct
S-000341-01,BK-000341,1,KUL,PEW,Kuala Lumpur,Peshawar,2019-01-25,452,Direct
S-000342-01,BK-000342,1,KWI,MCT,Kuwait City,Muscat,2022-02-04,63,Direct
S-000343-01,BK-000343,1,KWI,CMB,Kuwait City,Colombo,2016-12-19,266,Direct
S-000343-02,BK-000343,2,CMB,KWI,Colombo,Kuwait City,2016-12-23,262,Direct
S-000344-01,BK-000344,1,KWI,MAN,Kuwait City,Manchester,2024-12-22,433,Direct
S-000345-01,BK-000345,1,KWI,CMB,Kuwait City,Colombo,2017-07-09,220,Connection
S-000345-02,BK-000345,2,CMB,KWI,Colombo,Kuwait City,2017-08-01,237,Direct
S-000346-01,BK-000346,1,MCT,YYZ,Muscat,Toronto,2019-08-06,900,Direct
S-000346-02,BK-000346,2,YYZ,MCT,Toronto,Muscat,2019-08-21,769,Direct
S-000347-01,BK-000347,1,PEW,YYZ,Peshawar,Toronto,2026-01-05,346,Direct
S-000348-01,BK-000348,1,JED,AMS,Jeddah,Amsterdam,2019-10-06,457,Direct
S-000349-01,BK-000349,1,KWI,KRT,Kuwait City,Khartoum,2025-01-22,456,Direct
S-000350-01,BK-000350,1,KWI,HKG,Kuwait City,Hong Kong,2016-10-15,469,Direct
S-000350-02,BK-000350,2,HKG,KWI,Hong Kong,Kuwait City,2016-11-03,457,Direct
