booking_id,booking_date,travel_date,channel,trip_type,cabin,airline,origin,destination,route_band,pax_count,base_fare_usd,taxes_usd,total_usd,cost_usd,profit_usd,booking_status,cancel_reason,lead_time_days,season
BK-000158,2016-05-08,2016-06-02,WhatsApp,Round-trip,Economy,UL,AUH,CMB,Medium,2,790.36,115.46,905.82,782.52,123.3,Ticketed,,25,Summer
BK-000159,2017-03-09,2017-06-17,Online,Round-trip,Economy,G9,KWI,AMM,Medium,1,414.81,70.79,485.6,451.66,33.94,Ticketed,,100,Summer
BK-000160,2019-06-19,2019-09-17,Online,Round-trip,Economy,OS,MED,VIE,Long,3,3045.15,657.62,3702.77,3231.18,471.59,Ticketed,,90,Autumn
BK-000161,2016-10-19,2016-12-19,WhatsApp,Multi-city,Economy,FZ,JED,SSH,Medium,6,1845.72,262.95,2108.67,2114.49,-5.82,Ticketed,,61,Winter
BK-000162,2025-03-31,2025-04-16,Corporate,Multi-city,Economy,PK,KWI,ISB,Medium,2,624.3,127.25,751.55,632.7,118.85,Ticketed,,16,Spring
BK-000163,2021-02-14,2021-03-24,Online,Round-trip,First,PK,KWI,KHI,Medium,4,11279.56,2364.22,13643.78,12781.59,862.19,Cancelled,COVID restriction,38,Spring
BK-000164,2022-12-04,2023-02-05,Online,Round-trip,PremiumEconomy,KU,KWI,BOM,Medium,4,2962.64,534.86,3497.5,3402.17,95.33,Pending,,63,Winter
BK-000165,2020-04-01,2020-05-29,Corporate,Round-trip,PremiumEconomy,KU,KWI,BAH,Short,4,727.6,143.42,871.02,882.78,-11.76,Ticketed,,58,Spring
BK-000166,2023-10-22,2023-11-02,Online,Round-trip,Business,EY,KWI,ATH,Long,2,5485.04,820.63,6305.67,5672.68,632.99,Ticketed,,11,Autumn
BK-000167,2023-09-07,2023-09-17,WhatsApp,One-way,Economy,EY,KWI,DAC,Medium,3,1467.9,251.85,1719.75,1475.25,244.5,Ticketed,,10,Autumn
BK-000168,2019-10-19,2019-12-27,WhatsApp,Multi-city,Business,EK,BAH,ADL,VeryLong,2,10970.18,2212.87,13183.05,11218.43,1964.62,Cancelled,Airline cancelled,69,Winter
BK-000169,2025-08-02,2025-08-15,Phone,Round-trip,Economy,PK,KWI,PEW,Medium,6,3079.02,358.07,3437.09,3441.16,-4.07,Ticketed,,13,Summer
BK-000170,2021-09-22,2021-09-29,Corporate,One-way,Economy,GF,AUH,MAN,Long,3,3065.01,638.84,3703.85,3398.81,305.04,Cancelled,COVID restriction,7,Autumn
BK-000171,2016-12-02,2017-03-29,Corporate,Round-trip,Economy,KU,KWI,CAI,Medium,2,379.52,77.02,456.54,468.87,-12.33,Cancelled,Visa denied,117,Spring
BK-000172,2024-07-30,2024-10-04,Online,Round-trip,PremiumEconomy,EK,KWI,FCO,Long,4,6899.44,785.98,7685.42,7645.49,39.93,Ticketed,,66,Autumn
BK-000173,2025-05-20,2025-06-15,Online,One-way,PremiumEconomy,KU,KWI,HAN,Long,3,4387.29,541.35,4928.64,4727.28,201.36,Ticketed,,26,Summer
BK-000174,2025-11-01,2025-12-24,Corporate,Multi-city,PremiumEconomy,G9,AUH,HYD,Medium,4,2562.44,455.47,3017.91,2599.41,418.5,Ticketed,,53,Winter
BK-000175,2018-11-11,2019-01-02,Phone,Round-trip,Economy,LX,KWI,SAW,Long,2,1033.78,184.37,1218.15,1254.47,-36.32,Cancelled,Changed plans,52,Winter
BK-000176,2015-07-16,2015-10-22,Corporate,Round-trip,Economy,EY,MXP,RUH,Long,6,3298.08,585.9,3883.98,3702.5,181.48,Ticketed,,98,Autumn
BK-000177,2015-06-23,2015-06-28,Corporate,One-way,Economy,LX,DAR,ZRH,Long,3,1429.83,301.66,1731.49,1770.03,-38.54,Pending,,5,Summer
BK-000178,2016-02-24,2016-03-05,WhatsApp,Round-trip,Economy,KU,KWI,MCT,Short,3,301.62,49.92,351.54,338.35,13.19,Ticketed,,10,Spring
BK-000179,2015-04-02,2015-07-02,WhatsApp,Round-trip,Economy,EY,DMM,IST,Long,2,2151.68,321.56,2473.24,2060.21,413.03,Ticketed,,91,Summer
BK-000180,2018-08-26,2018-10-31,WhatsApp,One-way,Economy,NH,NRT,FRA,Long,2,791.84,99.1,890.94,870.64,20.3,Ticketed,,66,Autumn
BK-000181,2019-08-03,2019-08-19,WhatsApp,One-way,Business,6E,KWI,PEW,Medium,2,3348.54,423.52,3772.06,3512.14,259.92,Ticketed,,16,Summer
BK-000182,2017-08-27,2017-10-01,Online,One-way,Business,SV,MED,DAR,Long,2,3343.3,680.24,4023.54,3961.36,62.18,Ticketed,,35,Autumn
BK-000183,2024-09-15,2024-09-18,WhatsApp,Round-trip,Business,SV,PEK,CDG,Long,3,8316.99,1237.52,9554.51,9403.73,150.78,Ticketed,,3,Autumn
BK-000184,2016-07-16,2016-10-08,Online,One-way,Economy,GF,KWI,YYZ,VeryLong,4,8684.68,952.84,9637.52,8143.92,1493.6,Ticketed,,84,Autumn
BK-000185,2018-04-26,2018-05-21,Corporate,Round-trip,Economy,KU,KWI,DMM,Short,4,661.0,103.39,764.39,701.94,62.45,Ticketed,,25,Spring
BK-000186,2022-03-09,2022-04-14,Walk-in,Round-trip,Economy,XY,KWI,MUX,Medium,2,1167.96,163.87,1331.83,1209.93,121.9,Ticketed,,36,Spring
BK-000187,2025-03-27,2025-05-15,Online,Round-trip,Economy,KU,KWI,ZRH,Long,1,645.13,141.45,786.58,715.28,71.3,Ticketed,,49,Spring
BK-000188,2024-03-15,2024-06-19,Phone,One-way,First,QR,KWI,NJF,Medium,2,2921.74,623.15,3544.89,2921.18,623.71,Ticketed,,96,Summer
BK-000189,2018-10-26,2018-12-06,Corporate,Round-trip,Economy,SV,KWI,TPE,VeryLong,2,3151.68,500.66,3652.34,3299.28,353.06,Ticketed,,41,Winter
BK-000190,2024-08-14,2024-09-06,Corporate,Multi-city,Economy,SV,DOH,ICN,VeryLong,2,1487.28,325.13,1812.41,1666.85,145.56,Ticketed,,23,Autumn
BK-000191,2022-10-14,2022-12-15,Online,Round-trip,Economy,W6,KWI,ZRH,Long,3,1835.28,246.89,2082.17,2066.2,15.97,Ticketed,,62,Winter
BK-000192,2016-03-15,2016-04-09,Corporate,One-way,Economy,EK,KWI,SSH,Medium,2,473.92,100.64,574.56,529.79,44.77,Ticketed,,25,Spring
BK-000193,2019-07-10,2019-09-15,Walk-in,Multi-city,Economy,G9,KWI,TLV,Medium,3,1211.46,223.24,1434.7,1235.93,198.77,Ticketed,,67,Autumn
BK-000194,2021-12-20,2022-02-23,Online,One-way,Economy,UK,KWI,LHE,Medium,2,974.54,203.7,1178.24,1202.88,-24.64,Ticketed,,65,Winter
BK-000195,2025-09-14,2025-11-20,WhatsApp,Round-trip,Economy,PK,KHI,VIE,Long,1,1271.41,242.18,1513.59,1557.62,-44.03,Ticketed,,67,Autumn
BK-000196,2017-08-27,2017-09-06,Online,Round-trip,PremiumEconomy,SG,KWI,CCU,Medium,2,948.12,163.12,1111.24,1071.77,39.47,Ticketed,,10,Autumn
BK-000197,2016-03-02,2016-03-14,Walk-in,Round-trip,Economy,FZ,MCT,DEL,Medium,4,1320.44,196.1,1516.54,1487.87,28.67,Ticketed,,12,Spring
BK-000198,2020-11-05,2020-12-30,Online,Round-trip,Economy,VN,KWI,SGN,Long,1,954.91,171.36,1126.27,1044.11,82.16,Cancelled,Duplicate booking,55,Winter
BK-000199,2025-12-28,2026-01-11,Walk-in,One-way,Economy,VN,IAD,HAN,Long,3,2797.71,439.55,3237.26,2753.57,483.69,Ticketed,,14,Winter
BK-000200,2019-07-14,2019-07-23,Online,One-way,Economy,EK,RUH,BOM,Medium,1,614.16,83.89,698.05,669.5,28.55,Cancelled,Duplicate booking,9,Summer
BK-000201,2019-07-13,2019-08-27,Online,One-way,Economy,SV,RUH,SHJ,Short,2,216.66,46.87,263.53,260.27,3.26,Ticketed,,45,Summer
BK-000202,2016-10-17,2016-12-26,Walk-in,One-way,Business,XY,JED,CAI,Medium,2,1954.6,292.64,2247.24,2196.08,51.16,Ticketed,,70,Winter
BK-000203,2023-01-31,2023-03-13,Online,One-way,Economy,KU,JED,NRT,VeryLong,5,7300.95,1285.49,8586.44,7318.63,1267.81,Ticketed,,41,Spring
BK-000204,2025-09-06,2025-11-12,Online,Round-trip,Economy,AI,KWI,DAC,Medium,5,2593.35,382.85,2976.2,2540.6,435.6,Ticketed,,67,Autumn
BK-000205,2022-12-16,2023-01-05,Online,Round-trip,Economy,KU,KWI,JED,Short,5,948.6,98.82,1047.42,916.19,131.23,Ticketed,,20,Winter
BK-000206,2019-02-11,2019-04-25,Phone,Round-trip,Economy,KU,MNL,ADD,Long,2,972.58,105.0,1077.58,1014.67,62.91,Ticketed,,73,Spring
BK-000207,2022-11-29,2023-02-02,Corporate,Round-trip,Business,KU,KWI,BGW,Medium,3,1697.16,236.43,1933.59,1877.17,56.42,Cancelled,Duplicate booking,65,Winter
BK-000208,2017-01-08,2017-03-09,Walk-in,Multi-city,Economy,EY,AUH,DEL,Medium,4,2513.68,331.67,2845.35,2484.69,360.66,Ticketed,,60,Spring
BK-000209,2016-01-27,2016-02-22,Online,Multi-city,First,DL,GRU,SGN,Long,2,3545.56,516.63,4062.19,3350.17,712.02,Ticketed,,26,Winter
BK-000210,2022-06-10,2022-07-13,Online,Round-trip,Economy,AA,JFK,LOS,Long,1,510.58,62.28,572.86,533.47,39.39,Ticketed,,33,Summer
BK-000211,2016-04-14,2016-07-03,Online,One-way,Economy,KU,KWI,DAR,Long,3,1996.83,299.47,2296.3,2328.14,-31.84,Ticketed,,80,Summer
BK-000212,2025-05-18,2025-07-04,Online,Multi-city,PremiumEconomy,BA,FCO,GRU,Long,1,847.46,150.2,997.66,959.88,37.78,Cancelled,Schedule change,47,Summer
BK-000213,2024-11-30,2024-12-13,Online,Round-trip,PremiumEconomy,VA,SYD,MAA,Long,2,3383.18,537.1,3920.28,3308.96,611.32,Ticketed,,13,Winter
BK-000214,2022-11-19,2023-01-10,Online,Round-trip,Economy,LH,FRA,ISB,Long,2,2346.46,317.85,2664.31,2717.54,-53.23,Cancelled,Price issue,52,Winter
BK-000215,2025-07-21,2025-07-25,Walk-in,Round-trip,Economy,FZ,DMM,SAW,Long,5,6850.25,838.9,7689.15,7620.96,68.19,Ticketed,,4,Summer
BK-000216,2018-09-04,2018-10-26,WhatsApp,Round-trip,PremiumEconomy,PK,MED,MUX,Medium,2,989.66,112.8,1102.46,926.61,175.85,Ticketed,,52,Autumn
BK-000217,2019-01-19,2019-02-26,Walk-in,Round-trip,Economy,UL,DMM,LHE,Medium,3,772.83,128.59,901.42,877.76,23.66,Ticketed,,38,Winter
BK-000218,2024-12-30,2025-01-29,Walk-in,Multi-city,PremiumEconomy,XY,KWI,BGW,Medium,3,1018.38,112.37,1130.75,1050.01,80.74,Ticketed,,30,Winter
BK-000219,2024-06-30,2024-09-04,Corporate,Round-trip,Business,SA,JNB,CDG,Long,2,6370.76,986.55,7357.31,6277.73,1079.58,Cancelled,Schedule change,66,Autumn
BK-000220,2019-06-21,2019-09-01,Online,One-way,First,WY,LHE,MCT,Medium,1,1823.52,240.56,2064.08,1815.99,248.09,Ticketed,,72,Autumn
BK-000221,2024-12-15,2025-01-12,Online,One-way,Economy,SG,BLR,CCU,Short,1,197.47,21.2,218.67,190.37,28.3,Ticketed,,28,Winter
BK-000222,2025-09-28,2025-11-15,Online,Round-trip,PremiumEconomy,BR,BNE,TPE,Long,5,7542.8,1461.7,9004.5,8509.74,494.76,Ticketed,,48,Autumn
BK-000223,2018-11-18,2018-12-27,Online,Round-trip,First,OS,KWI,LHR,Long,1,4025.41,762.78,4788.19,4347.03,441.16,Ticketed,,39,Winter
BK-000224,2024-08-05,2024-10-18,Online,One-way,Business,KU,KWI,SSH,Medium,3,2274.93,440.11,2715.04,2299.3,415.74,Ticketed,,74,Autumn
BK-000225,2017-10-14,2017-11-11,Phone,Round-trip,Economy,W6,KWI,LHR,Long,2,1275.94,279.33,1555.27,1502.88,52.39,Ticketed,,28,Autumn
BK-000226,2019-10-17,2019-11-21,Online,One-way,Business,PR,AUH,MNL,Long,2,4046.86,622.77,4669.63,3960.16,709.47,Ticketed,,35,Autumn
BK-000227,2023-03-05,2023-04-26,Online,Multi-city,Economy,TK,IAD,ATH,Long,1,777.24,139.12,916.36,841.5,74.86,Ticketed,,52,Spring
BK-000228,2018-02-16,2018-02-26,Online,One-way,Economy,6E,KWI,BOM,Medium,1,521.44,112.28,633.72,628.58,5.14,Ticketed,,10,Winter
BK-000229,2024-11-01,2024-12-17,Walk-in,Round-trip,Economy,KU,KWI,CMB,Medium,2,825.66,122.94,948.6,930.5,18.1,Ticketed,,46,Winter
BK-000230,2024-08-25,2024-12-04,WhatsApp,Round-trip,Economy,KU,KWI,KRT,Long,2,1707.38,242.74,1950.12,1749.72,200.4,Ticketed,,101,Winter
BK-000231,2021-05-20,2021-06-09,Phone,One-way,Economy,KU,KWI,PEW,Medium,1,508.58,79.94,588.52,494.77,93.75,Ticketed,,20,Summer
BK-000232,2019-07-12,2019-09-23,Online,One-way,Business,FZ,DXB,CCU,Medium,1,916.15,173.31,1089.46,948.63,140.83,Ticketed,,73,Autumn
BK-000233,2024-11-06,2024-11-23,Online,Round-trip,Economy,UA,IAD,FRA,Long,3,2732.58,497.02,3229.6,2943.2,286.4,Cancelled,Visa denied,17,Autumn
BK-000234,2023-12-11,2024-03-15,Online,Multi-city,Economy,AI,NJF,BLR,Long,2,1542.48,162.29,1704.77,1497.72,207.05,Cancelled,Changed plans,95,Spring
BK-000235,2024-11-16,2025-02-17,Corporate,One-way,Economy,BG,DAC,ICN,Long,4,4608.08,803.41,5411.49,4705.5,705.99,Ticketed,,93,Winter
BK-000236,2020-02-19,2020-04-08,Walk-in,Round-trip,Business,SV,DMM,BAH,Short,1,519.22,92.48,611.7,543.24,68.46,Cancelled,Airline cancelled,49,Spring
BK-000237,2018-07-01,2018-08-02,Corporate,Round-trip,Economy,WY,CMB,SHJ,Medium,3,1365.75,195.21,1560.96,1416.46,144.5,Ticketed,,32,Summer
BK-000238,2024-06-18,2024-09-03,WhatsApp,One-way,Economy,KU,KWI,MUX,Medium,5,2241.85,396.03,2637.88,2333.0,304.88,Ticketed,,77,Autumn
BK-000239,2018-04-02,2018-04-18,Online,One-way,Economy,QR,DOH,DXB,Short,2,478.28,61.61,539.89,464.31,75.58,Ticketed,,16,Spring
BK-000240,2024-11-11,2024-12-27,Corporate,One-way,Economy,KU,KWI,SAW,Long,6,7598.1,1567.49,9165.59,9037.82,127.77,Cancelled,COVID restriction,46,Winter
BK-000241,2023-03-22,2023-06-23,Online,Round-trip,Economy,XY,KWI,SSH,Medium,2,650.38,113.51,763.89,718.45,45.44,Ticketed,,93,Summer
BK-000242,2023-02-10,2023-04-19,Phone,One-way,Economy,UK,KWI,DEL,Medium,2,763.4,151.05,914.45,810.62,103.83,Ticketed,,68,Spring
BK-000243,2018-04-27,2018-06-26,Online,One-way,Economy,FZ,KWI,TBS,Medium,2,775.14,94.99,870.13,755.51,114.62,Ticketed,,60,Summer
BK-000244,2022-06-03,2022-06-28,Online,Round-trip,Business,AC,KWI,ORD,VeryLong,3,16025.04,2771.38,18796.42,15938.27,2858.15,Ticketed,,25,Summer
BK-000245,2018-05-30,2018-07-22,Online,One-way,Economy,NH,KWI,NRT,VeryLong,1,757.04,124.44,881.48,819.39,62.09,Cancelled,Personal reason,53,Summer
BK-000246,2023-04-14,2023-05-23,WhatsApp,One-way,Economy,EY,KWI,DAC,Medium,2,1146.06,239.8,1385.86,1171.55,214.31,Ticketed,,39,Spring
BK-000247,2021-07-16,2021-10-12,Online,Round-trip,Economy,MS,SSH,JNB,Long,2,2200.34,396.06,2596.4,2637.9,-41.5,Ticketed,,88,Autumn
BK-000248,2024-07-23,2024-10-09,Walk-in,One-way,Economy,SQ,FCO,CGK,Long,1,742.15,132.73,874.88,770.02,104.86,Ticketed,,78,Autumn
BK-000249,2017-02-09,2017-04-05,Online,One-way,Economy,LX,KWI,ZRH,Long,3,2083.65,417.52,2501.17,2149.96,351.21,Ticketed,,55,Spring
BK-000250,2015-06-22,2015-09-02,WhatsApp,One-way,First,EK,KWI,TPE,VeryLong,1,6620.06,1069.14,7689.2,6602.86,1086.34,Ticketed,,72,Autumn
BK-000251,2019-01-07,2019-02-06,Walk-in,One-way,Business,6E,BAH,DEL,Medium,3,3113.16,678.58,3791.74,3824.42,-32.68,Ticketed,,30,Winter
BK-000252,2022-11-24,2023-01-25,WhatsApp,Round-trip,Economy,WY,KWI,BKK,Long,2,1130.96,146.15,1277.11,1294.13,-17.02,Pending,,62,Winter
BK-000253,2024-05-27,2024-07-29,Online,Round-trip,Economy,KU,KWI,MAA,Medium,3,1711.74,216.87,1928.61,1633.02,295.59,Ticketed,,63,Summer
BK-000254,2024-04-11,2024-04-30,Online,One-way,Economy,BA,KWI,SAW,Long,6,3432.06,507.22,3939.28,3918.67,20.61,Ticketed,,19,Spring
BK-000255,2015-01-07,2015-03-27,Corporate,One-way,Economy,WY,KWI,BAH,Short,3,489.66,83.53,573.19,541.18,32.01,Cancelled,Schedule change,79,Spring
BK-000256,2022-01-18,2022-04-18,Online,Round-trip,Economy,QR,DOH,CMB,Medium,3,1055.16,226.03,1281.19,1093.22,187.97,Cancelled,Schedule change,90,Spring
BK-000257,2025-02-15,2025-02-24,WhatsApp,Round-trip,Business,PK,KWI,PEW,Medium,1,1482.89,178.26,1661.15,1539.45,121.7,Cancelled,Changed plans,9,Winter
BK-000258,2022-04-19,2022-05-04,Online,One-way,Business,KU,KWI,CMN,Long,3,6099.27,1245.49,7344.76,7308.87,35.89,Ticketed,,15,Spring
BK-000259,2022-01-04,2022-02-02,WhatsApp,Multi-city,Economy,PR,KWI,MNL,Long,3,1906.77,269.18,2175.95,2097.19,78.76,Ticketed,,29,Winter
BK-000260,2023-07-04,2023-09-23,Phone,Round-trip,PremiumEconomy,GF,KWI,BSR,Medium,5,2036.0,433.62,2469.62,2296.78,172.84,Ticketed,,81,Autumn
BK-000261,2024-01-15,2024-01-28,Phone,Multi-city,Business,KU,KWI,CMB,Medium,5,7226.65,1272.08,8498.73,7875.68,623.05,Ticketed,,13,Winter
BK-000262,2023-04-24,2023-05-03,Online,Round-trip,Economy,BR,CDG,NRT,Long,2,950.62,180.28,1130.9,963.17,167.73,Ticketed,,9,Spring
BK-000263,2025-04-26,2025-06-23,Online,Round-trip,Economy,KU,KWI,DOH,Short,2,346.3,62.8,409.1,336.29,72.81,Ticketed,,58,Summer
BK-000264,2023-03-12,2023-04-15,Walk-in,Round-trip,Economy,TG,AMM,BKK,Long,3,2901.18,526.27,3427.45,2818.8,608.65,Pending,,34,Spring
BK-000265,2023-11-02,2024-02-08,WhatsApp,One-way,PremiumEconomy,TG,PEW,SGN,Long,3,2802.87,403.83,3206.7,3222.09,-15.39,Cancelled,COVID restriction,98,Winter
BK-000266,2023-03-06,2023-03-15,Online,Multi-city,Business,TG,KWI,BKK,Long,2,4419.76,872.74,5292.5,4908.27,384.23,Ticketed,,9,Spring
BK-000267,2022-06-02,2022-06-30,WhatsApp,Round-trip,First,KU,KWI,BLR,Medium,2,3673.58,429.01,4102.59,3803.13,299.46,Ticketed,,28,Summer
BK-000268,2018-05-14,2018-06-12,Phone,Round-trip,Economy,KU,KWI,BGW,Medium,3,633.39,83.82,717.21,643.37,73.84,Ticketed,,29,Summer
BK-000269,2024-05-19,2024-05-31,Corporate,One-way,Economy,KU,TLV,BEY,Long,1,1136.79,213.03,1349.82,1303.42,46.4,Ticketed,,12,Spring
BK-000270,2017-06-26,2017-09-04,WhatsApp,Round-trip,Economy,AK,KUL,FRA,Long,2,716.14,84.98,801.12,803.89,-2.77,Ticketed,,70,Autumn
BK-000271,2025-04-28,2025-05-22,Corporate,Multi-city,Economy,WY,KWI,KHI,Medium,5,2709.9,324.68,3034.58,3089.03,-54.45,Ticketed,,24,Spring
BK-000272,2021-09-11,2021-10-10,Online,One-way,Business,KU,KWI,ATH,Long,2,4261.92,561.59,4823.51,4965.95,-142.44,Ticketed,,29,Autumn
BK-000273,2019-04-06,2019-05-07,Online,Round-trip,Economy,KU,KWI,CMN,Long,1,897.87,172.69,1070.56,1046.44,24.12,Ticketed,,31,Spring
BK-000274,2015-07-03,2015-09-23,WhatsApp,One-way,Economy,KU,KWI,SSH,Medium,1,198.09,31.2,229.29,204.14,25.15,Ticketed,,82,Autumn
BK-000275,2025-02-25,2025-05-05,Online,One-way,Economy,FZ,DXB,FCO,Long,3,4136.37,629.22,4765.59,4618.87,146.72,Ticketed,,69,Spring
BK-000276,2018-10-30,2018-12-19,Online,One-way,Economy,BG,KWI,ISB,Medium,1,257.06,52.37,309.43,294.0,15.43,Ticketed,,50,Winter
BK-000277,2025-06-29,2025-08-27,Online,Round-trip,Economy,G9,KWI,FCO,Long,2,1513.58,261.52,1775.1,1667.72,107.38,Ticketed,,59,Summer
BK-000278,2019-04-18,2019-06-03,Online,One-way,PremiumEconomy,G9,DXB,ZRH,Long,3,3222.66,680.17,3902.83,3958.54,-55.71,Ticketed,,46,Summer
BK-000279,2022-08-03,2022-09-13,Phone,Round-trip,Economy,KU,KWI,BNE,VeryLong,1,2527.07,547.61,3074.68,3044.12,30.56,Ticketed,,41,Autumn
BK-000280,2015-09-20,2015-10-25,WhatsApp,Round-trip,Economy,KU,KWI,MAN,Long,1,654.0,84.1,738.1,754.18,-16.08,Pending,,35,Autumn
BK-000281,2019-02-12,2019-05-19,Corporate,One-way,Economy,KU,CDG,KWI,Long,4,4937.32,623.65,5560.97,4600.6,960.37,Ticketed,,96,Spring
BK-000282,2018-10-19,2018-11-26,Corporate,Round-trip,Economy,EY,KWI,DAC,Medium,1,325.14,49.15,374.29,349.75,24.54,Ticketed,,38,Autumn
BK-000283,2024-02-12,2024-03-04,Phone,Round-trip,Business,FZ,KWI,MNL,Long,1,2791.33,325.77,3117.1,2713.34,403.76,Ticketed,,21,Spring
BK-000284,2016-09-18,2016-12-10,Walk-in,One-way,Economy,KU,KWI,BAH,Short,5,643.8,117.26,761.06,674.13,86.93,Ticketed,,83,Winter
BK-000285,2023-07-08,2023-10-09,Corporate,Round-trip,Economy,KU,KWI,IAD,VeryLong,2,2824.82,527.0,3351.82,2899.44,452.38,Ticketed,,93,Autumn
BK-000286,2019-03-12,2019-05-21,WhatsApp,One-way,Economy,LH,KWI,MAN,Long,2,2478.52,420.64,2899.16,2729.31,169.85,Ticketed,,70,Spring
BK-000287,2019-08-24,2019-09-05,Corporate,Multi-city,Business,KU,KWI,PEK,VeryLong,3,6024.78,705.92,6730.7,5896.45,834.25,Ticketed,,12,Autumn
BK-000288,2019-02-26,2019-03-11,Corporate,One-way,Business,BG,KWI,SKT,Medium,5,7307.45,1216.68,8524.13,7294.96,1229.17,Ticketed,,13,Spring
BK-000289,2023-08-06,2023-08-22,Online,One-way,Economy,G9,DEL,AUH,Medium,1,292.59,29.64,322.23,270.34,51.89,Ticketed,,16,Summer
BK-000290,2016-06-07,2016-06-08,Online,One-way,Economy,TG,KWI,HAN,Long,3,3245.1,362.43,3607.53,3407.2,200.33,Ticketed,,1,Summer
BK-000291,2023-03-14,2023-05-19,Online,Multi-city,Economy,SV,SHJ,ALG,Long,2,1642.42,235.26,1877.68,1596.5,281.18,Ticketed,,66,Spring
BK-000292,2024-08-23,2024-09-12,Walk-in,One-way,Business,AC,DOH,YYZ,VeryLong,4,10789.52,1598.07,12387.59,10529.82,1857.77,Ticketed,,20,Autumn
BK-000293,2020-02-07,2020-02-25,Corporate,Round-trip,Economy,FR,KWI,AMS,Long,1,598.21,67.6,665.81,551.62,114.19,Ticketed,,18,Winter
BK-000294,2025-08-29,2025-09-10,Online,Round-trip,First,AA,CMB,ORD,Long,1,5908.88,740.85,6649.73,6817.18,-167.45,Ticketed,,12,Autumn
BK-000295,2025-05-13,2025-05-28,Online,Round-trip,Economy,AI,FRA,CCU,Long,2,1770.6,343.61,2114.21,1748.93,365.28,Ticketed,,15,Spring
BK-000296,2025-03-17,2025-04-25,Online,Round-trip,PremiumEconomy,KU,KWI,MAD,Long,3,5140.14,870.77,6010.91,6145.18,-134.27,Ticketed,,39,Spring
BK-000297,2019-10-05,2019-11-07,Phone,One-way,Business,G9,KWI,SHJ,Short,2,602.84,80.9,683.74,609.54,74.2,Ticketed,,33,Autumn
BK-000298,2021-09-15,2021-10-31,Online,One-way,Economy,XY,KWI,HRG,Medium,2,417.34,47.97,465.31,384.72,80.59,Ticketed,,46,Autumn
BK-000299,2017-07-11,2017-09-24,WhatsApp,Round-trip,Economy,KU,KWI,BCN,Long,2,2000.34,347.96,2348.3,2224.79,123.51,Cancelled,Customer no-show,75,Autumn
BK-000300,2025-11-18,2026-02-15,Corporate,One-way,Economy,SV,KWI,LHE,Medium,1,558.01,97.19,655.2,600.05,55.15,Ticketed,,89,Winter
BK-000301,2022-05-06,2022-07-06,Corporate,One-way,Economy,SV,KWI,ISB,Medium,6,1555.56,317.39,1872.95,1885.51,-12.56,Ticketed,,61,Summer
BK-000302,2017-06-25,2017-11-09,Walk-in,Round-trip,Economy,WY,KWI,BKK,Long,2,1648.56,267.33,1915.89,1667.2,248.69,Ticketed,,137,Autumn
BK-000303,2021-09-20,2021-12-25,Phone,One-way,Economy,FZ,NJF,SYD,Long,3,3072.54,368.33,3440.87,3395.37,45.5,Ticketed,,96,Winter
BK-000304,2018-10-28,2018-11-28,WhatsApp,Round-trip,First,G9,KWI,AUH,Short,2,2175.36,266.07,2441.43,2388.9,52.53,Ticketed,,31,Autumn
BK-000305,2018-02-22,2018-04-07,WhatsApp,Multi-city,Business,WY,MED,CMN,Long,2,3027.76,374.4,3402.16,2930.71,471.45,Ticketed,,44,Spring
BK-000306,2019-11-27,2019-11-29,Walk-in,Round-trip,Economy,AI,KWI,CCU,Medium,4,1127.64,179.59,1307.23,1333.52,-26.29,Ticketed,,2,Autumn
BK-000307,2025-01-27,2025-02-17,Corporate,One-way,First,KU,KWI,MED,Short,2,2181.22,262.71,2443.93,2446.54,-2.61,Ticketed,,21,Winter
BK-000308,2024-05-31,2024-07-29,Online,Round-trip,Economy,AF,RUH,CDG,Long,1,554.24,69.8,624.04,535.5,88.54,Ticketed,,59,Summer
BK-000309,2025-11-14,2025-12-24,Corporate,One-way,Economy,KU,KWI,SKT,Medium,1,509.35,104.49,613.84,536.22,77.62,Ticketed,,40,Winter
BK-000310,2021-04-19,2021-05-02,WhatsApp,Round-trip,Economy,AI,KWI,MAA,Medium,2,1085.6,146.86,1232.46,1165.21,67.25,Ticketed,,13,Spring
BK-000311,2020-07-20,2020-07-29,Corporate,Round-trip,Economy,G9,KWI,SIN,Long,3,1804.77,339.42,2144.19,2166.08,-21.89,Cancelled,Customer no-show,9,Summer
BK-000312,2023-06-30,2023-10-12,WhatsApp,Round-trip,Economy,QR,KWI,MNL,Long,2,1969.5,236.49,2205.99,2204.26,1.73,Cancelled,Medical issue,104,Autumn
BK-000313,2022-02-27,2022-03-20,WhatsApp,Round-trip,Economy,PK,KWI,ISB,Medium,1,449.13,84.85,533.98,440.86,93.12,Ticketed,,21,Spring
BK-000314,2020-10-28,2020-11-29,Phone,One-way,Economy,SV,KWI,MED,Short,2,307.38,66.45,373.83,322.84,50.99,Cancelled,Price issue,32,Autumn
BK-000315,2018-05-25,2018-08-06,Online,Round-trip,Economy,KU,KWI,PEK,VeryLong,5,3688.6,716.44,4405.04,4072.82,332.22,Ticketed,,73,Summer
BK-000316,2023-04-13,2023-05-03,Walk-in,One-way,Economy,EY,KWI,LOS,Long,5,2877.9,438.67,3316.57,3319.53,-2.96,Ticketed,,20,Spring
